,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOieOffsets,docSpanOffsets,summarySpanOieOffsets,summarySpanOffsets
240,2005,d345,2785,FT941-17680,1706,"1732, 1830","1706, 1829","2785, 2796;2802, 2867","2785, 2866"
241,2005,d345,1099,FT941-17680,0,"0, 78","0, 148","1099, 1106;1108, 1150","1099, 1150"
242,2005,d345,1099,FT941-17680,198,"229, 242;253, 301","244, 301","1099, 1106;1108, 1150","1099, 1150"
243,2005,d345,1099,FT941-17680,397,"397, 443","397, 443","1099, 1106;1108, 1150","1099, 1150"
244,2005,d345,1099,FT941-17680,1706,"1732, 1830","1706, 1829","1099, 1106;1108, 1150","1099, 1150"
245,2005,d345,5671,FT941-17680,0,"0, 78","0, 148","5671, 5688;5690, 5817","5690, 5775;5806, 5816"
246,2005,d345,5671,FT941-17680,198,"229, 242;253, 301","244, 301","5671, 5688;5690, 5817","5690, 5775;5806, 5816"
247,2005,d345,5671,FT941-17680,397,"397, 443","397, 443","5671, 5688;5690, 5817","5690, 5775;5806, 5816"
248,2005,d345,5671,FT941-17680,1706,"1732, 1830","1706, 1829","5671, 5688;5690, 5817","5690, 5775;5806, 5816"
249,2005,d345,9125,FT941-17680,0,"0, 78","0, 148","9125, 9127;9133, 9236","9125, 9165;9204, 9214"
250,2005,d345,9125,FT941-17680,198,"229, 242;253, 301","244, 301","9125, 9127;9133, 9236","9125, 9165;9204, 9214"
251,2005,d345,9125,FT941-17680,397,"397, 443","397, 443","9125, 9127;9133, 9236","9125, 9165;9204, 9214"
252,2005,d345,9125,FT941-17680,1706,"1732, 1830","1706, 1829","9125, 9127;9133, 9236","9125, 9165;9204, 9214"
253,2005,d345,10825,FT941-17680,0,"0, 78","0, 148","10825, 10827;10875, 10897;10902, 10948","10898, 10947"
254,2005,d345,10825,FT941-17680,198,"229, 242;253, 301","244, 301","10825, 10827;10875, 10897;10902, 10948","10898, 10947"
255,2005,d345,10825,FT941-17680,397,"397, 443","397, 443","10825, 10827;10875, 10897;10902, 10948","10898, 10947"
256,2005,d345,10825,FT941-17680,1706,"1732, 1830","1706, 1829","10825, 10827;10875, 10897;10902, 10948","10898, 10947"
257,2005,d345,8385,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","8385, 8428","8385, 8428"
258,2005,d345,10365,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","10365, 10369;10420, 10504","10416, 10457"
259,2005,d345,6702,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","6702, 6760;6762, 6820;6822, 6866","6822, 6866"
260,2005,d345,6702,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","6702, 6760;6822, 6928","6822, 6866"
261,2005,d345,5563,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","5572, 5600","5563, 5601"
262,2005,d345,3335,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","3335, 3404","3335, 3403"
263,2005,d345,1946,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","1946, 2123","1946, 2037;2124, 2191"
264,2005,d345,1946,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","1981, 2037","1946, 2037;2124, 2191"
265,2005,d345,2124,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","2124, 2126;2128, 2278","1946, 2037;2124, 2191"
266,2005,d345,622,FT941-17680,198,"253, 265;303, 396","198, 242;303, 395","622, 723","622, 677"
267,2005,d345,1946,FT941-17680,1245,"1245, 1324","1245, 1323","1946, 2123","2039, 2122"
268,2005,d345,10825,FT941-17680,1245,"1245, 1324","1245, 1323","10825, 10827;10833, 10864","10825, 10864"
269,2005,d345,6147,FT941-17680,1245,"1245, 1324","1245, 1323","6147, 6360","6147, 6234"
270,2005,d345,8864,FT942-13859,0,"0, 91","0, 91","8864, 8923","8864, 8883"
271,2005,d345,5563,FT942-13859,0,"0, 91","0, 91","5572, 5600","5572, 5601"
272,2005,d345,3405,FT942-13859,0,"0, 91","0, 91","3433, 3453;3455, 3486","3414, 3491"
273,2005,d345,3405,FT942-13859,0,"0, 91","0, 91","3405, 3412;3414, 3453;3478, 3546","3414, 3491"
274,2005,d345,60,FT942-13859,0,"0, 91","0, 91","223, 351","286, 319"
275,2005,d345,1720,FT942-13859,0,"49, 60;93, 191","91, 167","1720, 1869","1720, 1789;3237, 3277"
276,2005,d345,1720,FT942-13859,0,"49, 60;93, 191","91, 167","1720, 1762;1893, 1945","1720, 1789;3237, 3277"
277,2005,d345,3153,FT942-13859,0,"49, 60;93, 191","91, 167","3212, 3278","1720, 1789;3237, 3277"
278,2005,d345,10274,FT942-13859,0,"49, 60;93, 191","91, 167","10274, 10321;10323, 10364","10323, 10363"
279,2005,d345,60,FT942-13859,0,"49, 60;93, 191","91, 167","69, 221","60, 147"
280,2005,d345,6702,FT942-13859,0,"0, 91","62, 91","6702, 6760;6762, 6820;6822, 6866","6702, 6760"
281,2005,d345,6702,FT942-13859,0,"0, 91","62, 91","6702, 6760;6822, 6928","6702, 6760"
282,2005,d345,4911,FT942-13859,0,"0, 91","62, 91","4911, 5100","4942, 4991"
283,2005,d345,1720,FT942-14179,4282,"4291, 4353","4282, 4353","1720, 1869","1790, 1837"
284,2005,d345,10274,FT942-14179,4282,"4291, 4353","4282, 4353","10274, 10321;10323, 10364","10274, 10321"
285,2005,d345,5101,FT942-14179,4282,"4291, 4353","4282, 4353","5101, 5239","5101, 5302;6367, 6449"
286,2005,d345,5101,FT942-14179,4282,"4291, 4353","4282, 4353","5218, 5228;5240, 5303","5101, 5302;6367, 6449"
287,2005,d345,6367,FT942-2078,0,"111, 140;142, 257","157, 256","6367, 6494","6450, 6494"
288,2005,d345,11188,FT942-2078,4141,"4360, 4526","4423, 4472","11188, 11202;11320, 11356;11364, 11371","11316, 11372"
289,2005,d345,8864,FT942-2078,4141,"4360, 4526","4423, 4472","8864, 8923","8884, 8922"
290,2005,d345,6929,FT942-2078,4141,"4360, 4526","4423, 4472","6929, 6971;6978, 7115","6989, 7076"
291,2005,d345,3153,FT942-2078,4141,"4360, 4526","4423, 4472","3153, 3278","3153, 3236"
292,2005,d345,60,FT942-2078,4141,"4360, 4526","4423, 4472","223, 351","250, 285"
293,2005,d345,5563,FT942-2078,4141,"4360, 4526","4423, 4472","5610, 5613;5618, 5670","5624, 5669"
294,2005,d345,1720,FT943-14694,0,"0, 44;102, 126","0, 13;102, 154","1720, 1869","1790, 1837"
295,2005,d345,10274,FT943-14694,0,"0, 44;102, 126","0, 13;102, 154","10274, 10321;10323, 10364","10274, 10321"
296,2005,d345,5101,FT943-14694,0,"0, 44;102, 126","0, 13;102, 154","5101, 5239","5101, 5302;6367, 6449"
297,2005,d345,5101,FT943-14694,0,"0, 44;102, 126","0, 13;102, 154","5218, 5228;5240, 5303","5101, 5302;6367, 6449"
298,2005,d345,2279,FT943-14694,0,"31, 44;50, 65","45, 64","2298, 2330","2279, 2330;2528, 2572"
299,2005,d345,2279,FT943-14694,0,"31, 44;50, 65","45, 64","2279, 2307;2316, 2374","2279, 2330;2528, 2572"
300,2005,d345,2433,FT943-14694,0,"31, 44;50, 65","45, 64","2497, 2573","2279, 2330;2528, 2572"
301,2005,d345,6702,FT943-14694,0,"31, 44;50, 65","15, 44","6702, 6760;6762, 6820;6822, 6866","6702, 6760"
302,2005,d345,6702,FT943-14694,0,"0, 44;102, 126","15, 44","6702, 6760;6762, 6820;6822, 6866","6702, 6760"
303,2005,d345,6702,FT943-14694,0,"31, 44;50, 65","15, 44","6702, 6760;6822, 6928","6702, 6760"
304,2005,d345,6702,FT943-14694,0,"0, 44;102, 126","15, 44","6702, 6760;6822, 6928","6702, 6760"
305,2005,d345,4911,FT943-14694,0,"31, 44;50, 65","15, 44","4911, 5100","4942, 4991"
306,2005,d345,4911,FT943-14694,0,"0, 44;102, 126","15, 44","4911, 5100","4942, 4991"
307,2005,d345,6929,FT943-14694,0,"0, 13;159, 228","155, 264","6929, 6971;6978, 7115","6929, 6988"
308,2005,d345,9365,FT943-14694,266,"373, 497","368, 496","9365, 9416","9365, 9415"
309,2005,d345,9365,FT943-14694,1523,"1532, 1598","1523, 1716","9365, 9416","9365, 9415"
310,2005,d345,9365,FT943-14694,1523,"1600, 1740","1523, 1716","9365, 9416","9365, 9415"
311,2005,d345,9365,FT943-14694,266,"373, 497","368, 496","9372, 9374;9382, 9416","9365, 9415"
312,2005,d345,9365,FT943-14694,1523,"1532, 1598","1523, 1716","9372, 9374;9382, 9416","9365, 9415"
313,2005,d345,9365,FT943-14694,1523,"1600, 1740","1523, 1716","9372, 9374;9382, 9416","9365, 9415"
314,2005,d345,7116,FT943-14694,266,"373, 497","368, 496","7116, 7194","7116, 7194"
315,2005,d345,7116,FT943-14694,1523,"1532, 1598","1523, 1716","7116, 7194","7116, 7194"
316,2005,d345,7116,FT943-14694,1523,"1600, 1740","1523, 1716","7116, 7194","7116, 7194"
317,2005,d345,9265,FT943-14694,738,"738, 892","738, 891","9265, 9364","9265, 9363"
318,2005,d345,6929,FT944-15211,751,"751, 762;768, 829","751, 828","6929, 6971;6978, 7115","6929, 6988"
319,2005,d345,9365,FT944-15211,186,"186, 341","186, 340","9365, 9416","9365, 9415"
320,2005,d345,9365,FT944-15211,186,"260, 341","186, 340","9365, 9416","9365, 9415"
321,2005,d345,9365,FT944-15211,186,"186, 341","186, 340","9372, 9374;9382, 9416","9365, 9415"
322,2005,d345,9365,FT944-15211,186,"260, 341","186, 340","9372, 9374;9382, 9416","9365, 9415"
323,2005,d345,7116,FT944-15211,186,"186, 341","186, 340","7116, 7194","7116, 7194"
324,2005,d345,7116,FT944-15211,186,"260, 341","186, 340","7116, 7194","7116, 7194"
325,2005,d345,11687,FT944-15211,830,"830, 893","830, 878","11822, 11861;11867, 11868","11822, 11876"
326,2005,d345,6563,FT944-15211,1317,"1317, 1444","1317, 1390","6563, 6645","6563, 6644"
327,2005,d345,6563,FT944-15211,1317,"1336, 1390","1317, 1390","6563, 6645","6563, 6644"
328,2005,d345,6563,FT944-15211,1317,"1317, 1444","1317, 1390","6571, 6601;6612, 6645","6563, 6644"
329,2005,d345,6563,FT944-15211,1317,"1336, 1390","1317, 1390","6571, 6601;6612, 6645","6563, 6644"
330,2005,d345,1437,FT944-15211,1317,"1317, 1444","1317, 1390","1437, 1452;1454, 1511","1437, 1511"
331,2005,d345,1437,FT944-15211,1317,"1336, 1390","1317, 1390","1437, 1452;1454, 1511","1437, 1511"
332,2005,d345,6929,LA021890-0196,1752,"1752, 1760;1767, 1805","1752, 1804","6929, 6971;6978, 7115","6929, 6988"
333,2005,d345,1720,LA021890-0196,5090,"5090, 5176","5090, 5239","1720, 1869","1790, 1837"
334,2005,d345,1720,LA021890-0196,5090,"5158, 5240","5090, 5239","1720, 1869","1790, 1837"
335,2005,d345,10274,LA021890-0196,5090,"5090, 5176","5090, 5239","10274, 10321;10323, 10364","10274, 10321"
336,2005,d345,10274,LA021890-0196,5090,"5158, 5240","5090, 5239","10274, 10321;10323, 10364","10274, 10321"
337,2005,d345,5101,LA021890-0196,5090,"5090, 5176","5090, 5239","5101, 5239","5101, 5302;6367, 6449"
338,2005,d345,5101,LA021890-0196,5090,"5158, 5240","5090, 5239","5101, 5239","5101, 5302;6367, 6449"
339,2005,d345,5101,LA021890-0196,5090,"5090, 5176","5090, 5239","5218, 5228;5240, 5303","5101, 5302;6367, 6449"
340,2005,d345,5101,LA021890-0196,5090,"5158, 5240","5090, 5239","5218, 5228;5240, 5303","5101, 5302;6367, 6449"
341,2005,d366,367,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","367, 411","367, 410"
342,2005,d366,367,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","367, 411","367, 410"
343,2005,d366,2111,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","2111, 2220","2140, 2219"
344,2005,d366,2111,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","2111, 2220","2140, 2219"
345,2005,d366,2111,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","2176, 2181;2195, 2220","2140, 2219"
346,2005,d366,2111,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","2176, 2181;2195, 2220","2140, 2219"
347,2005,d366,3526,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","3526, 3539;3541, 3622","3526, 3613"
348,2005,d366,3526,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","3526, 3539;3541, 3622","3526, 3613"
349,2005,d366,4870,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","4870, 4924;4926, 4969","4896, 4924"
350,2005,d366,4870,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","4870, 4924;4926, 4969","4896, 4924"
351,2005,d366,7184,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","7245, 7304","7247, 7303"
352,2005,d366,7184,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","7245, 7304","7247, 7303"
353,2005,d366,9603,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","9603, 9671","9603, 9652;10316, 10354"
354,2005,d366,9603,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","9603, 9671","9603, 9652;10316, 10354"
355,2005,d366,10316,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","10316, 10355","9603, 9652;10316, 10354"
356,2005,d366,10316,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","10316, 10355","9603, 9652;10316, 10354"
357,2005,d366,8158,FT924-4083,1149,"1323, 1386","1149, 1188;1218, 1258;1319, 1415","8211, 8229;8237, 8294","8231, 8294"
358,2005,d366,8158,FT924-4083,1149,"1364, 1416","1149, 1188;1218, 1258;1319, 1415","8211, 8229;8237, 8294","8231, 8294"
359,2005,d366,238,FT931-13593,262,"262, 272;324, 401","332, 388","238, 245;251, 318","238, 317"
360,2005,d366,1933,FT932-5802,1708,"1766, 1811","1762, 1810","1933, 1991","1964, 2040"
361,2005,d366,1933,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","1933, 1991","1964, 2040"
362,2005,d366,1933,FT932-5802,1708,"1766, 1811","1762, 1810","1968, 2041","1964, 2040"
363,2005,d366,1933,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","1968, 2041","1964, 2040"
364,2005,d366,3430,FT932-5802,1708,"1766, 1811","1762, 1810","3451, 3525","3476, 3524"
365,2005,d366,3430,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","3451, 3525","3476, 3524"
366,2005,d366,4532,FT932-5802,1708,"1766, 1811","1762, 1810","4532, 4552;4554, 4633","4554, 4632"
367,2005,d366,4532,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","4532, 4552;4554, 4633","4554, 4632"
368,2005,d366,6478,FT932-5802,1708,"1766, 1811","1762, 1810","6478, 6489;6544, 6579","6540, 6610"
369,2005,d366,6478,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","6478, 6489;6544, 6579","6540, 6610"
370,2005,d366,9465,FT932-5802,1708,"1766, 1811","1762, 1810","9465, 9546","9509, 9569"
371,2005,d366,9465,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","9465, 9546","9509, 9569"
372,2005,d366,9465,FT932-5802,1708,"1766, 1811","1762, 1810","9528, 9546;9552, 9574","9509, 9569"
373,2005,d366,9465,FT932-5802,2223,"2227, 2235;2245, 2318","2261, 2316","9528, 9546;9552, 9574","9509, 9569"
374,2005,d366,1933,FT932-5802,1708,"1708, 1761","1708, 1761","1933, 1991","1933, 1963"
375,2005,d366,3430,FT932-5802,1708,"1708, 1761","1708, 1761","3430, 3475","3430, 3475"
376,2005,d366,3430,FT932-5802,1708,"1708, 1761","1708, 1761","3451, 3525","3430, 3475"
377,2005,d366,9465,FT932-5802,1708,"1708, 1761","1708, 1761","9465, 9546","9465, 9508"
378,2005,d366,4634,FT932-5802,1812,"1812, 1915","1812, 1912","4665, 4711;4728, 4771","4747, 4775"
379,2005,d366,4634,FT932-5802,1812,"1812, 1824;1848, 1873","1812, 1912","4665, 4711;4728, 4771","4747, 4775"
380,2005,d366,4634,FT932-5802,1812,"1812, 1824;1886, 1915","1812, 1912","4665, 4711;4728, 4771","4747, 4775"
381,2005,d366,4634,FT932-5802,1812,"1812, 1915","1812, 1912","4741, 4746;4753, 4776","4747, 4775"
382,2005,d366,4634,FT932-5802,1812,"1812, 1824;1848, 1873","1812, 1912","4741, 4746;4753, 4776","4747, 4775"
383,2005,d366,4634,FT932-5802,1812,"1812, 1824;1886, 1915","1812, 1912","4741, 4746;4753, 4776","4747, 4775"
384,2005,d366,6612,FT932-5802,1812,"1812, 1915","1812, 1912","6657, 6671;6678, 6718","6672, 6717"
385,2005,d366,6612,FT932-5802,1812,"1812, 1824;1848, 1873","1812, 1912","6657, 6671;6678, 6718","6672, 6717"
386,2005,d366,6612,FT932-5802,1812,"1812, 1824;1886, 1915","1812, 1912","6657, 6671;6678, 6718","6672, 6717"
387,2005,d366,2042,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","2042, 2110","2042, 2109"
388,2005,d366,2042,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","2089, 2093;2094, 2110","2042, 2109"
389,2005,d366,6612,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","6612, 6643;6652, 6671","6612, 6671"
390,2005,d366,6612,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","6612, 6635;6639, 6671","6612, 6671"
391,2005,d366,9465,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","9570, 9602","9570, 9601"
392,2005,d366,4634,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","4634, 4663;4665, 4719;4728, 4746","4695, 4746"
393,2005,d366,4634,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","4634, 4663;4665, 4711;4715, 4746","4695, 4746"
394,2005,d366,4634,FT932-5802,2223,"2227, 2235;2245, 2318","2235, 2272","4665, 4711;4728, 4771","4695, 4746"
395,2005,d366,8158,FT932-5802,2223,"2227, 2235;2320, 2402","2317, 2383","8432, 8450","8425, 8477"
396,2005,d366,8158,FT932-5802,2223,"2227, 2235;2320, 2402","2317, 2383","8432, 8439;8454, 8478","8425, 8477"
397,2005,d366,9603,FT934-10056,92,"92, 171","131, 179","9733, 9782","9729, 9781"
398,2005,d366,9603,FT934-10056,92,"164, 185","131, 179","9733, 9782","9729, 9781"
399,2005,d366,367,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","367, 411","367, 410"
400,2005,d366,367,FT934-10056,5984,"5984, 6060","5984, 6059","367, 411","367, 410"
401,2005,d366,367,FT934-10056,6515,"6515, 6546","6515, 6582","367, 411","367, 410"
402,2005,d366,367,FT934-10056,6515,"6541, 6583","6515, 6582","367, 411","367, 410"
403,2005,d366,2111,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","2111, 2220","2140, 2219"
404,2005,d366,2111,FT934-10056,5984,"5984, 6060","5984, 6059","2111, 2220","2140, 2219"
405,2005,d366,2111,FT934-10056,6515,"6515, 6546","6515, 6582","2111, 2220","2140, 2219"
406,2005,d366,2111,FT934-10056,6515,"6541, 6583","6515, 6582","2111, 2220","2140, 2219"
407,2005,d366,2111,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","2176, 2181;2195, 2220","2140, 2219"
408,2005,d366,2111,FT934-10056,5984,"5984, 6060","5984, 6059","2176, 2181;2195, 2220","2140, 2219"
409,2005,d366,2111,FT934-10056,6515,"6515, 6546","6515, 6582","2176, 2181;2195, 2220","2140, 2219"
410,2005,d366,2111,FT934-10056,6515,"6541, 6583","6515, 6582","2176, 2181;2195, 2220","2140, 2219"
411,2005,d366,3526,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","3526, 3539;3541, 3622","3526, 3613"
412,2005,d366,3526,FT934-10056,5984,"5984, 6060","5984, 6059","3526, 3539;3541, 3622","3526, 3613"
413,2005,d366,3526,FT934-10056,6515,"6515, 6546","6515, 6582","3526, 3539;3541, 3622","3526, 3613"
414,2005,d366,3526,FT934-10056,6515,"6541, 6583","6515, 6582","3526, 3539;3541, 3622","3526, 3613"
415,2005,d366,4870,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","4870, 4924;4926, 4969","4896, 4924"
416,2005,d366,4870,FT934-10056,5984,"5984, 6060","5984, 6059","4870, 4924;4926, 4969","4896, 4924"
417,2005,d366,4870,FT934-10056,6515,"6515, 6546","6515, 6582","4870, 4924;4926, 4969","4896, 4924"
418,2005,d366,4870,FT934-10056,6515,"6541, 6583","6515, 6582","4870, 4924;4926, 4969","4896, 4924"
419,2005,d366,7184,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","7245, 7304","7247, 7303"
420,2005,d366,7184,FT934-10056,5984,"5984, 6060","5984, 6059","7245, 7304","7247, 7303"
421,2005,d366,7184,FT934-10056,6515,"6515, 6546","6515, 6582","7245, 7304","7247, 7303"
422,2005,d366,7184,FT934-10056,6515,"6541, 6583","6515, 6582","7245, 7304","7247, 7303"
423,2005,d366,9603,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","9603, 9671","9603, 9652;10316, 10354"
424,2005,d366,9603,FT934-10056,5984,"5984, 6060","5984, 6059","9603, 9671","9603, 9652;10316, 10354"
425,2005,d366,9603,FT934-10056,6515,"6515, 6546","6515, 6582","9603, 9671","9603, 9652;10316, 10354"
426,2005,d366,9603,FT934-10056,6515,"6541, 6583","6515, 6582","9603, 9671","9603, 9652;10316, 10354"
427,2005,d366,10316,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","10316, 10355","9603, 9652;10316, 10354"
428,2005,d366,10316,FT934-10056,5984,"5984, 6060","5984, 6059","10316, 10355","9603, 9652;10316, 10354"
429,2005,d366,10316,FT934-10056,6515,"6515, 6546","6515, 6582","10316, 10355","9603, 9652;10316, 10354"
430,2005,d366,10316,FT934-10056,6515,"6541, 6583","6515, 6582","10316, 10355","9603, 9652;10316, 10354"
431,2005,d366,8158,FT934-10056,1681,"1743, 1751;1800, 1901","1800, 1860","8211, 8229;8237, 8294","8231, 8294"
432,2005,d366,8158,FT934-10056,5984,"5984, 6060","5984, 6059","8211, 8229;8237, 8294","8231, 8294"
433,2005,d366,8158,FT934-10056,6515,"6515, 6546","6515, 6582","8211, 8229;8237, 8294","8231, 8294"
434,2005,d366,8158,FT934-10056,6515,"6541, 6583","6515, 6582","8211, 8229;8237, 8294","8231, 8294"
435,2005,d366,5200,FT934-10056,1681,"1743, 1751;1800, 1901","1743, 1751;1861, 1901","5222, 5278","5222, 5277"
436,2005,d366,412,FT934-10056,1681,"1743, 1751;1800, 1901","1743, 1751;1861, 1901","412, 441;486, 530","414, 441"
437,2005,d366,1933,FT934-10056,4126,"4126, 4211","4183, 4220","1933, 1991","1964, 2040"
438,2005,d366,1933,FT934-10056,4126,"4204, 4221","4183, 4220","1933, 1991","1964, 2040"
439,2005,d366,1933,FT934-10056,4126,"4126, 4211","4183, 4220","1968, 2041","1964, 2040"
440,2005,d366,1933,FT934-10056,4126,"4204, 4221","4183, 4220","1968, 2041","1964, 2040"
441,2005,d366,3430,FT934-10056,4126,"4126, 4211","4183, 4220","3451, 3525","3476, 3524"
442,2005,d366,3430,FT934-10056,4126,"4204, 4221","4183, 4220","3451, 3525","3476, 3524"
443,2005,d366,4532,FT934-10056,4126,"4126, 4211","4183, 4220","4532, 4552;4554, 4633","4554, 4632"
444,2005,d366,4532,FT934-10056,4126,"4204, 4221","4183, 4220","4532, 4552;4554, 4633","4554, 4632"
445,2005,d366,6478,FT934-10056,4126,"4126, 4211","4183, 4220","6478, 6489;6544, 6579","6540, 6610"
